,time,type,price
0,2017-06-22 18:21:43,BUY,2675.89
0,2017-06-22 18:22:37,CLOSE,2677.0
0,2017-06-22 18:24:26,BUY,2674.78
0,2017-06-22 18:24:49,CLOSE,2677.55
0,2017-06-22 18:30:24,BUY,2667.32
0,2017-06-22 18:35:34,CLOSE,2659.86
0,2017-06-22 18:36:37,SELL,2662.0
0,2017-06-22 18:40:57,CLOSE,2665.0
0,2017-06-22 18:41:09,BUY,2665.01
0,2017-06-22 18:42:27,CLOSE,2667.0
0,2017-06-22 18:43:11,SELL,2667.82
0,2017-06-22 18:51:51,CLOSE,2683.0
0,2017-06-22 18:52:21,BUY,2681.5
0,2017-06-22 19:03:15,CLOSE,2681.84
0,2017-06-22 19:10:03,SELL,2682.6
0,2017-06-22 19:20:47,CLOSE,2687.34
0,2017-06-22 19:22:52,BUY,2687.47
0,2017-06-22 19:23:54,CLOSE,2691.77
0,2017-06-22 19:26:30,BUY,2689.22
0,2017-06-22 19:30:37,CLOSE,2692.71
0,2017-06-22 19:31:11,SELL,2694.16
0,2017-06-22 19:33:17,CLOSE,2690.38
0,2017-06-22 19:36:27,SELL,2697.94
0,2017-06-22 19:36:33,CLOSE,2694.96
0,2017-06-22 19:36:35,BUY,2695.0
0,2017-06-22 19:36:54,CLOSE,2697.94
0,2017-06-22 19:42:04,BUY,2696.19
0,2017-06-22 19:48:00,CLOSE,2695.17
0,2017-06-22 19:50:06,SELL,2694.9
0,2017-06-22 19:51:41,CLOSE,2689.98
0,2017-06-22 19:55:21,SELL,2693.36
0,2017-06-22 19:56:06,CLOSE,2687.94
0,2017-06-22 19:56:43,BUY,2685.2
0,2017-06-22 20:00:05,CLOSE,2683.2
0,2017-06-22 20:00:09,SELL,2683.07
0,2017-06-22 20:00:47,CLOSE,2677.01
0,2017-06-22 20:01:06,SELL,2683.72
0,2017-06-22 20:01:34,CLOSE,2677.23
0,2017-06-22 20:03:38,BUY,2677.05
0,2017-06-22 20:05:57,CLOSE,2679.9
0,2017-06-22 20:08:25,BUY,2673.74
0,2017-06-22 20:12:46,CLOSE,2673.26
0,2017-06-22 20:14:45,SELL,2676.24
0,2017-06-22 20:15:51,CLOSE,2672.27
0,2017-06-22 20:16:07,BUY,2672.27
0,2017-06-22 20:18:13,CLOSE,2673.32
0,2017-06-22 20:18:55,BUY,2665.0
0,2017-06-22 20:19:59,CLOSE,2669.63
0,2017-06-22 20:20:01,SELL,2670.85
0,2017-06-22 20:22:04,CLOSE,2665.02
0,2017-06-22 20:22:27,SELL,2671.94
0,2017-06-22 20:22:41,CLOSE,2665.0
0,2017-06-22 20:26:16,BUY,2665.0
0,2017-06-22 20:29:21,CLOSE,2675.0
0,2017-06-22 20:29:25,SELL,2678.95
0,2017-06-22 20:38:24,CLOSE,2679.27
0,2017-06-22 20:42:33,BUY,2677.82
0,2017-06-22 21:00:44,CLOSE,2681.0
0,2017-06-22 21:00:51,SELL,2681.76
0,2017-06-22 21:07:45,CLOSE,2686.99
0,2017-06-22 21:13:15,BUY,2684.32
0,2017-06-22 21:19:14,CLOSE,2685.8
0,2017-06-22 21:27:43,SELL,2696.0
0,2017-06-22 21:39:27,CLOSE,2689.3
0,2017-06-22 21:47:43,SELL,2700.7
0,2017-06-22 21:51:30,CLOSE,2708.25
0,2017-06-22 21:56:01,SELL,2715.0
0,2017-06-22 21:57:35,CLOSE,2711.55
0,2017-06-22 22:00:16,BUY,2707.12
0,2017-06-22 22:07:07,CLOSE,2704.38
0,2017-06-22 22:07:09,SELL,2704.28
0,2017-06-22 22:23:48,CLOSE,2707.94
0,2017-06-22 22:26:34,BUY,2707.95
0,2017-06-22 22:27:59,CLOSE,2712.99
0,2017-06-22 22:29:22,SELL,2714.69
0,2017-06-22 23:19:35,CLOSE,2736.93
0,2017-06-22 23:28:02,BUY,2736.01
0,2017-06-22 23:33:39,CLOSE,2735.02
0,2017-06-22 23:33:44,BUY,2732.12
0,2017-06-22 23:36:31,CLOSE,2732.49
0,2017-06-22 23:36:53,BUY,2732.02
0,2017-06-22 23:41:05,CLOSE,2722.99
0,2017-06-22 23:47:30,BUY,2718.91
0,2017-06-22 23:50:47,CLOSE,2718.7
0,2017-06-23 00:13:33,BUY,2718.92
0,2017-06-23 00:19:33,CLOSE,2714.98
0,2017-06-23 00:19:52,SELL,2716.93
0,2017-06-23 00:29:18,CLOSE,2716.31
0,2017-06-23 00:29:27,SELL,2718.98
0,2017-06-23 00:30:31,CLOSE,2716.4
0,2017-06-23 00:34:31,BUY,2713.18
0,2017-06-23 00:42:52,CLOSE,2716.24
0,2017-06-23 00:47:16,SELL,2720.25
0,2017-06-23 00:49:51,CLOSE,2719.11
0,2017-06-23 00:56:13,SELL,2719.78
0,2017-06-23 01:01:21,CLOSE,2719.87
0,2017-06-23 01:01:23,SELL,2720.6
0,2017-06-23 01:41:32,CLOSE,2724.01
0,2017-06-23 01:41:48,BUY,2724.0
0,2017-06-23 01:46:04,CLOSE,2721.66
0,2017-06-23 01:52:51,BUY,2721.31
0,2017-06-23 02:03:14,CLOSE,2723.49
0,2017-06-23 02:04:47,SELL,2723.17
0,2017-06-23 02:17:48,CLOSE,2723.19
0,2017-06-23 02:23:28,BUY,2721.51
0,2017-06-23 02:47:11,CLOSE,2716.93
0,2017-06-23 02:47:21,SELL,2717.44
0,2017-06-23 03:02:50,CLOSE,2727.01
0,2017-06-23 03:02:59,BUY,2726.0
0,2017-06-23 03:32:21,CLOSE,2699.29
0,2017-06-23 03:35:21,BUY,2695.55
0,2017-06-23 03:39:04,CLOSE,2701.79
0,2017-06-23 03:39:36,SELL,2701.15
0,2017-06-23 03:57:49,CLOSE,2706.55
0,2017-06-23 04:01:59,BUY,2705.34
0,2017-06-23 04:06:08,CLOSE,2709.0
0,2017-06-23 04:10:23,SELL,2710.36
0,2017-06-23 04:12:26,CLOSE,2709.01
0,2017-06-23 04:12:57,SELL,2712.75
0,2017-06-23 04:19:10,CLOSE,2709.42
0,2017-06-23 04:31:08,BUY,2709.8
0,2017-06-23 04:35:10,CLOSE,2711.91
0,2017-06-23 04:39:17,BUY,2706.24
0,2017-06-23 04:42:38,CLOSE,2706.76
0,2017-06-23 04:45:52,SELL,2707.06
0,2017-06-23 04:47:48,CLOSE,2705.0
0,2017-06-23 04:48:37,SELL,2707.88
0,2017-06-23 04:51:57,CLOSE,2705.25
0,2017-06-23 04:53:03,BUY,2703.73
0,2017-06-23 04:54:48,CLOSE,2708.46
0,2017-06-23 04:55:42,BUY,2701.96
0,2017-06-23 04:56:39,CLOSE,2706.32
0,2017-06-23 04:58:56,SELL,2707.84
0,2017-06-23 04:59:13,CLOSE,2703.79
0,2017-06-23 05:06:00,BUY,2702.27
0,2017-06-23 05:23:12,CLOSE,2687.66
0,2017-06-23 05:28:03,BUY,2684.58
0,2017-06-23 05:37:25,CLOSE,2668.24
0,2017-06-23 05:37:43,SELL,2669.28
0,2017-06-23 05:38:10,CLOSE,2666.01
0,2017-06-23 05:41:24,BUY,2665.01
0,2017-06-23 05:42:19,CLOSE,2666.77
0,2017-06-23 05:42:24,SELL,2667.0
0,2017-06-23 05:44:31,CLOSE,2667.96
0,2017-06-23 05:45:22,SELL,2670.64
0,2017-06-23 05:46:37,CLOSE,2669.0
0,2017-06-23 05:47:07,SELL,2672.64
0,2017-06-23 05:48:30,CLOSE,2669.73
0,2017-06-23 05:50:38,SELL,2669.93
0,2017-06-23 05:53:49,CLOSE,2668.5
0,2017-06-23 05:57:26,SELL,2675.0
0,2017-06-23 05:58:53,CLOSE,2674.3
0,2017-06-23 05:59:14,BUY,2672.33
0,2017-06-23 05:59:42,CLOSE,2674.97
0,2017-06-23 05:59:52,SELL,2675.27
0,2017-06-23 06:02:15,CLOSE,2675.34
0,2017-06-23 06:02:42,BUY,2674.3
0,2017-06-23 06:04:11,CLOSE,2678.11
0,2017-06-23 06:06:01,BUY,2674.1
0,2017-06-23 06:06:09,CLOSE,2678.81
0,2017-06-23 06:18:21,BUY,2675.28
0,2017-06-23 06:26:51,CLOSE,2677.34
0,2017-06-23 06:27:05,SELL,2677.47
0,2017-06-23 06:30:42,CLOSE,2674.34
0,2017-06-23 06:34:20,BUY,2675.25
0,2017-06-23 06:36:44,CLOSE,2677.82
0,2017-06-23 06:36:55,SELL,2681.0
0,2017-06-23 06:41:36,CLOSE,2681.01
0,2017-06-23 06:44:42,BUY,2681.0
0,2017-06-23 06:46:56,CLOSE,2684.08
0,2017-06-23 06:50:25,BUY,2678.24
0,2017-06-23 06:53:17,CLOSE,2683.18
0,2017-06-23 06:53:48,SELL,2685.5
0,2017-06-23 06:54:09,CLOSE,2681.27
0,2017-06-23 06:54:20,SELL,2686.82
0,2017-06-23 06:54:37,CLOSE,2682.14
0,2017-06-23 06:56:33,BUY,2676.8
0,2017-06-23 06:58:13,CLOSE,2682.32
0,2017-06-23 06:58:14,SELL,2682.3
0,2017-06-23 06:58:44,CLOSE,2675.28
0,2017-06-23 07:04:27,SELL,2682.18
0,2017-06-23 07:17:38,CLOSE,2688.48
0,2017-06-23 07:21:02,SELL,2689.98
0,2017-06-23 07:22:43,CLOSE,2689.0
0,2017-06-23 07:25:14,SELL,2692.64
0,2017-06-23 07:31:09,CLOSE,2695.09
0,2017-06-23 07:33:30,SELL,2699.62
0,2017-06-23 07:35:55,CLOSE,2697.36
0,2017-06-23 07:45:24,SELL,2700.97
0,2017-06-23 07:52:06,CLOSE,2703.56
0,2017-06-23 07:53:03,BUY,2699.29
0,2017-06-23 07:57:31,CLOSE,2700.22
0,2017-06-23 07:57:38,SELL,2701.83
0,2017-06-23 07:57:45,CLOSE,2699.12
0,2017-06-23 07:58:04,SELL,2701.81
0,2017-06-23 07:59:19,CLOSE,2699.27
0,2017-06-23 08:00:29,BUY,2697.02
0,2017-06-23 08:04:08,CLOSE,2701.87
0,2017-06-23 08:05:42,SELL,2701.31
0,2017-06-23 08:08:30,CLOSE,2692.22
0,2017-06-23 08:08:49,BUY,2694.84
0,2017-06-23 08:14:03,CLOSE,2700.64
0,2017-06-23 08:20:48,BUY,2694.79
0,2017-06-23 08:23:56,CLOSE,2696.36
0,2017-06-23 08:26:02,SELL,2698.66
0,2017-06-23 08:28:07,CLOSE,2693.94
0,2017-06-23 08:28:37,BUY,2690.55
0,2017-06-23 08:34:33,CLOSE,2695.63
0,2017-06-23 08:35:22,BUY,2688.81
0,2017-06-23 08:38:53,CLOSE,2692.42
0,2017-06-23 08:39:34,SELL,2693.31
0,2017-06-23 08:41:51,CLOSE,2693.03
0,2017-06-23 08:42:12,BUY,2691.78
0,2017-06-23 08:43:44,CLOSE,2696.99
0,2017-06-23 08:44:14,SELL,2697.0
0,2017-06-23 08:52:31,CLOSE,2696.05
0,2017-06-23 08:57:45,SELL,2696.61
0,2017-06-23 09:00:26,CLOSE,2695.99
0,2017-06-23 09:02:31,BUY,2695.99
0,2017-06-23 09:22:25,CLOSE,2694.78
0,2017-06-23 09:23:27,SELL,2695.11
0,2017-06-23 09:30:12,CLOSE,2693.61
0,2017-06-23 09:45:17,SELL,2694.37
0,2017-06-23 09:48:14,CLOSE,2693.06
0,2017-06-23 09:50:53,BUY,2690.01
0,2017-06-23 10:14:41,CLOSE,2686.44
0,2017-06-23 10:15:09,SELL,2685.69
0,2017-06-23 10:16:10,CLOSE,2680.0
0,2017-06-23 10:22:25,SELL,2689.71
0,2017-06-23 10:39:03,CLOSE,2696.37
0,2017-06-23 10:41:51,SELL,2697.35
0,2017-06-23 10:55:47,CLOSE,2702.06
0,2017-06-23 10:57:19,BUY,2702.5
0,2017-06-23 11:05:45,CLOSE,2700.96
0,2017-06-23 11:06:12,SELL,2701.35
0,2017-06-23 11:14:57,CLOSE,2701.45
0,2017-06-23 11:20:45,BUY,2701.01
0,2017-06-23 11:21:02,CLOSE,2705.43
0,2017-06-23 11:22:32,BUY,2700.01
0,2017-06-23 11:23:38,CLOSE,2704.84
0,2017-06-23 11:26:51,BUY,2701.48
0,2017-06-23 11:27:24,CLOSE,2704.42
0,2017-06-23 11:31:25,SELL,2705.79
0,2017-06-23 11:35:41,CLOSE,2704.03
0,2017-06-23 11:37:57,SELL,2706.34
0,2017-06-23 11:38:07,CLOSE,2704.51
0,2017-06-23 11:38:16,SELL,2706.34
0,2017-06-23 11:38:18,CLOSE,2700.07
0,2017-06-23 11:43:37,SELL,2707.62
0,2017-06-23 11:46:09,CLOSE,2706.0
0,2017-06-23 11:49:19,BUY,2705.37
0,2017-06-23 11:49:35,CLOSE,2711.32
0,2017-06-23 11:52:30,SELL,2713.92
0,2017-06-23 11:59:20,CLOSE,2712.88
0,2017-06-23 12:02:28,BUY,2712.96
0,2017-06-23 12:04:03,CLOSE,2715.0
0,2017-06-23 12:04:30,SELL,2716.5
0,2017-06-23 12:08:46,CLOSE,2714.4
0,2017-06-23 12:14:42,SELL,2718.99
0,2017-06-23 12:28:09,CLOSE,2719.77
0,2017-06-23 12:28:51,BUY,2719.77
0,2017-06-23 12:45:38,CLOSE,2707.17
0,2017-06-23 12:46:06,BUY,2703.0
0,2017-06-23 12:49:30,CLOSE,2703.72
0,2017-06-23 12:51:04,BUY,2700.76
0,2017-06-23 12:52:29,CLOSE,2703.91
0,2017-06-23 12:56:10,SELL,2708.01
0,2017-06-23 13:07:38,CLOSE,2710.87
0,2017-06-23 13:07:49,BUY,2710.4
0,2017-06-23 13:18:41,CLOSE,2703.83
0,2017-06-23 13:22:00,SELL,2704.61
0,2017-06-23 13:33:34,CLOSE,2712.06
0,2017-06-23 13:33:58,BUY,2711.0
0,2017-06-23 13:34:30,CLOSE,2714.18
0,2017-06-23 13:35:33,SELL,2714.78
0,2017-06-23 13:41:47,CLOSE,2718.04
0,2017-06-23 13:41:48,SELL,2720.67
0,2017-06-23 13:41:52,CLOSE,2717.2
0,2017-06-23 13:43:57,BUY,2716.53
0,2017-06-23 13:45:23,CLOSE,2719.0
0,2017-06-23 13:47:11,SELL,2719.68
0,2017-06-23 13:50:32,CLOSE,2717.09
0,2017-06-23 13:50:52,BUY,2715.84
0,2017-06-23 13:54:54,CLOSE,2716.92
0,2017-06-23 13:55:05,SELL,2720.0
0,2017-06-23 14:03:40,CLOSE,2718.5
0,2017-06-23 14:08:10,BUY,2718.26
0,2017-06-23 14:08:29,CLOSE,2719.19
0,2017-06-23 14:26:11,BUY,2718.97
0,2017-06-23 14:27:15,CLOSE,2719.75
0,2017-06-23 14:29:51,SELL,2720.0
0,2017-06-23 14:42:08,CLOSE,2720.43
0,2017-06-23 14:42:36,BUY,2720.43
0,2017-06-23 14:44:54,CLOSE,2720.99
0,2017-06-23 14:49:07,BUY,2720.44
0,2017-06-23 15:06:33,CLOSE,2713.46
0,2017-06-23 15:08:59,BUY,2712.0
0,2017-06-23 15:12:01,CLOSE,2712.75
0,2017-06-23 15:13:54,BUY,2710.01
0,2017-06-23 15:20:11,CLOSE,2706.79
0,2017-06-23 15:22:04,BUY,2705.31
0,2017-06-23 15:22:29,CLOSE,2707.0
0,2017-06-23 15:28:40,SELL,2707.18
0,2017-06-23 15:31:52,CLOSE,2706.86
0,2017-06-23 15:34:58,BUY,2706.64
0,2017-06-23 15:38:22,CLOSE,2709.89
0,2017-06-23 15:41:35,BUY,2705.0
0,2017-06-23 15:46:12,CLOSE,2709.98
0,2017-06-23 15:46:22,BUY,2704.55
0,2017-06-23 16:10:30,CLOSE,2707.27
0,2017-06-23 16:24:05,SELL,2707.5
0,2017-06-23 16:32:01,CLOSE,2700.0
0,2017-06-23 16:32:43,BUY,2700.07
0,2017-06-23 16:37:55,CLOSE,2702.0
0,2017-06-23 16:49:46,SELL,2703.3
0,2017-06-23 17:04:16,CLOSE,2711.61
0,2017-06-23 17:04:39,BUY,2711.51
0,2017-06-23 17:07:28,CLOSE,2711.82
0,2017-06-23 17:08:54,BUY,2702.82
0,2017-06-23 17:11:59,CLOSE,2708.8
0,2017-06-23 17:14:13,SELL,2710.82
0,2017-06-23 17:15:49,CLOSE,2707.03
0,2017-06-23 17:17:24,SELL,2713.9
0,2017-06-23 17:22:49,CLOSE,2713.75
0,2017-06-23 17:23:12,BUY,2711.51
0,2017-06-23 17:27:14,CLOSE,2715.38
0,2017-06-23 17:33:45,BUY,2712.91
0,2017-06-23 17:40:33,CLOSE,2715.43
0,2017-06-23 17:49:59,BUY,2714.55
0,2017-06-23 17:50:13,CLOSE,2715.41
0,2017-06-23 17:51:34,BUY,2714.22
0,2017-06-23 17:52:07,CLOSE,2715.41
0,2017-06-23 17:53:11,BUY,2714.0
0,2017-06-23 17:53:22,CLOSE,2715.4
0,2017-06-23 18:00:52,BUY,2710.3
0,2017-06-23 18:02:30,CLOSE,2714.8
0,2017-06-23 18:04:23,BUY,2710.0
0,2017-06-23 18:25:08,CLOSE,2700.19
0,2017-06-23 18:25:39,SELL,2700.29
0,2017-06-23 18:25:56,CLOSE,2699.76
0,2017-06-23 18:26:04,BUY,2699.57
0,2017-06-23 18:32:57,CLOSE,2698.18
0,2017-06-23 18:38:17,SELL,2696.29
0,2017-06-23 18:46:39,CLOSE,2700.0
0,2017-06-23 18:51:45,SELL,2704.79
0,2017-06-23 18:54:31,CLOSE,2702.96
0,2017-06-23 18:58:16,SELL,2706.98
0,2017-06-23 18:59:26,CLOSE,2705.26
0,2017-06-23 19:00:23,SELL,2707.54
0,2017-06-23 19:03:07,CLOSE,2705.88
0,2017-06-23 19:07:16,BUY,2704.45
0,2017-06-23 19:14:20,CLOSE,2702.95
0,2017-06-23 19:18:08,BUY,2698.0
0,2017-06-23 19:20:38,CLOSE,2701.78
0,2017-06-23 19:22:13,SELL,2703.31
0,2017-06-23 19:25:23,CLOSE,2702.14
0,2017-06-23 19:25:24,BUY,2701.84
0,2017-06-23 19:26:57,CLOSE,2703.25
0,2017-06-23 19:32:57,SELL,2703.94
0,2017-06-23 19:36:18,CLOSE,2702.7
0,2017-06-23 19:36:37,BUY,2702.25
0,2017-06-23 19:38:12,CLOSE,2703.89
0,2017-06-23 19:39:04,BUY,2702.01
0,2017-06-23 19:39:13,CLOSE,2703.5
0,2017-06-23 19:39:24,BUY,2701.94
0,2017-06-23 19:42:55,CLOSE,2702.98
0,2017-06-23 19:44:29,BUY,2697.14
0,2017-06-23 19:45:33,CLOSE,2701.74
0,2017-06-23 19:46:42,BUY,2699.98
0,2017-06-23 19:49:43,CLOSE,2702.14
0,2017-06-23 19:56:32,BUY,2699.69
0,2017-06-23 20:08:07,CLOSE,2701.98
0,2017-06-23 20:12:29,BUY,2701.0
0,2017-06-23 20:14:00,CLOSE,2701.93
0,2017-06-23 20:15:37,BUY,2700.78
0,2017-06-23 20:19:07,CLOSE,2700.98
0,2017-06-23 20:19:17,SELL,2701.84
0,2017-06-23 20:25:09,CLOSE,2700.0
0,2017-06-23 20:29:24,BUY,2699.44
0,2017-06-23 20:46:46,CLOSE,2686.1
0,2017-06-23 20:47:52,SELL,2686.11
0,2017-06-23 21:44:06,CLOSE,2701.73
0,2017-06-23 21:44:16,BUY,2701.75
0,2017-06-23 21:46:32,CLOSE,2701.93
0,2017-06-23 22:01:28,SELL,2702.0
0,2017-06-23 22:20:08,CLOSE,2706.86
0,2017-06-23 22:22:00,BUY,2705.84
0,2017-06-23 22:23:16,CLOSE,2707.91
0,2017-06-23 22:26:23,SELL,2708.96
0,2017-06-23 22:27:14,CLOSE,2706.0
0,2017-06-23 22:27:22,BUY,2706.44
0,2017-06-23 22:33:30,CLOSE,2707.83
0,2017-06-23 22:37:39,BUY,2705.33
0,2017-06-23 22:39:59,CLOSE,2707.0
0,2017-06-23 22:43:29,BUY,2706.0
0,2017-06-23 22:51:52,CLOSE,2703.31
0,2017-06-23 22:56:07,BUY,2702.57
0,2017-06-23 23:04:33,CLOSE,2706.0
0,2017-06-23 23:06:28,SELL,2705.78
0,2017-06-23 23:15:39,CLOSE,2704.83
0,2017-06-23 23:16:28,BUY,2704.72
0,2017-06-23 23:31:02,CLOSE,2705.09
0,2017-06-23 23:31:33,SELL,2705.23
0,2017-06-23 23:58:01,CLOSE,2706.99
0,2017-06-23 23:59:55,BUY,2706.32
0,2017-06-24 00:10:56,CLOSE,2705.7
0,2017-06-24 00:11:12,SELL,2705.97
0,2017-06-24 00:15:52,CLOSE,2704.0
0,2017-06-24 00:16:17,BUY,2703.99
0,2017-06-24 00:25:08,CLOSE,2706.34
0,2017-06-24 00:25:09,SELL,2706.97
0,2017-06-24 00:28:48,CLOSE,2703.45
0,2017-06-24 00:28:50,BUY,2703.44
0,2017-06-24 00:36:36,CLOSE,2706.32
0,2017-06-24 00:50:38,BUY,2700.0
0,2017-06-24 00:54:21,CLOSE,2700.0
0,2017-06-24 00:57:03,BUY,2695.0
0,2017-06-24 00:58:53,CLOSE,2700.0
0,2017-06-24 01:12:09,SELL,2700.11
0,2017-06-24 01:12:47,CLOSE,2698.68
0,2017-06-24 01:13:10,BUY,2698.69
0,2017-06-24 01:15:27,CLOSE,2698.85
0,2017-06-24 01:16:59,SELL,2699.98
0,2017-06-24 01:18:38,CLOSE,2698.17
0,2017-06-24 01:46:46,SELL,2700.27
0,2017-06-24 02:00:04,CLOSE,2705.22
0,2017-06-24 02:04:53,BUY,2705.08
0,2017-06-24 02:10:08,CLOSE,2705.3
0,2017-06-24 02:16:00,SELL,2705.47
0,2017-06-24 02:49:59,CLOSE,2714.16
0,2017-06-24 03:04:19,SELL,2715.24
0,2017-06-24 03:10:17,CLOSE,2714.8
0,2017-06-24 03:13:17,SELL,2716.26
0,2017-06-24 03:19:16,CLOSE,2715.35
0,2017-06-24 03:19:19,BUY,2714.15
0,2017-06-24 03:20:08,CLOSE,2715.85
0,2017-06-24 03:32:27,BUY,2710.57
0,2017-06-24 03:37:30,CLOSE,2712.36
0,2017-06-24 03:41:17,BUY,2710.01
0,2017-06-24 03:51:07,CLOSE,2707.7
0,2017-06-24 03:51:41,SELL,2708.29
0,2017-06-24 03:54:25,CLOSE,2705.4
0,2017-06-24 04:04:50,SELL,2708.01
0,2017-06-24 04:07:51,CLOSE,2707.65
0,2017-06-24 04:08:26,BUY,2706.31
0,2017-06-24 04:10:02,CLOSE,2709.46
0,2017-06-24 04:11:41,BUY,2706.68
0,2017-06-24 04:11:46,CLOSE,2709.99
0,2017-06-24 04:19:52,SELL,2708.35
0,2017-06-24 04:26:11,CLOSE,2704.96
0,2017-06-24 04:37:42,SELL,2709.72
0,2017-06-24 04:41:21,CLOSE,2706.01
0,2017-06-24 04:48:05,BUY,2706.3
0,2017-06-24 04:51:29,CLOSE,2710.28
0,2017-06-24 04:59:41,BUY,2707.1
0,2017-06-24 05:03:18,CLOSE,2708.06
0,2017-06-24 05:11:05,BUY,2706.44
0,2017-06-24 05:14:26,CLOSE,2707.65
0,2017-06-24 05:15:14,BUY,2706.4
0,2017-06-24 05:16:59,CLOSE,2707.64
0,2017-06-24 05:22:40,BUY,2705.37
0,2017-06-24 05:24:03,CLOSE,2707.45
0,2017-06-24 05:31:18,BUY,2705.44
0,2017-06-24 05:37:01,CLOSE,2707.65
0,2017-06-24 05:43:14,BUY,2706.95
0,2017-06-24 06:01:26,CLOSE,2707.83
0,2017-06-24 06:01:27,SELL,2707.92
0,2017-06-24 06:07:07,CLOSE,2706.93
0,2017-06-24 06:07:11,BUY,2706.9
0,2017-06-24 06:14:54,CLOSE,2703.5
0,2017-06-24 06:19:04,SELL,2704.5
0,2017-06-24 06:20:10,CLOSE,2700.0
0,2017-06-24 06:20:42,BUY,2693.1
0,2017-06-24 06:25:09,CLOSE,2703.05
0,2017-06-24 06:25:30,SELL,2704.9
0,2017-06-24 06:33:25,CLOSE,2700.41
0,2017-06-24 06:33:31,BUY,2702.72
0,2017-06-24 06:37:41,CLOSE,2700.32
0,2017-06-24 06:37:55,BUY,2688.31
0,2017-06-24 06:38:00,CLOSE,2700.0
0,2017-06-24 06:57:25,SELL,2704.6
0,2017-06-24 07:08:02,CLOSE,2705.97
0,2017-06-24 07:08:18,BUY,2705.46
0,2017-06-24 07:12:27,CLOSE,2706.42
0,2017-06-24 07:13:56,SELL,2706.51
0,2017-06-24 07:21:16,CLOSE,2705.35
0,2017-06-24 07:23:07,BUY,2705.35
0,2017-06-24 07:45:43,CLOSE,2706.97
0,2017-06-24 08:09:05,SELL,2709.5
0,2017-06-24 08:43:12,CLOSE,2711.78
0,2017-06-24 08:46:49,BUY,2711.36
0,2017-06-24 08:49:25,CLOSE,2716.17
0,2017-06-24 08:52:28,BUY,2713.2
0,2017-06-24 08:55:41,CLOSE,2714.97
0,2017-06-24 09:03:21,BUY,2710.0
0,2017-06-24 09:08:36,CLOSE,2711.0
0,2017-06-24 09:15:21,SELL,2711.65
0,2017-06-24 09:16:23,CLOSE,2710.68
0,2017-06-24 09:16:25,BUY,2708.57
0,2017-06-24 09:17:25,CLOSE,2712.11
0,2017-06-24 09:24:40,SELL,2711.88
0,2017-06-24 09:28:50,CLOSE,2708.99
0,2017-06-24 09:35:35,BUY,2710.0
0,2017-06-24 09:38:25,CLOSE,2714.98
0,2017-06-24 09:40:48,SELL,2715.38
0,2017-06-24 09:44:48,CLOSE,2714.53
0,2017-06-24 09:45:26,SELL,2718.07
0,2017-06-24 09:55:29,CLOSE,2710.25
0,2017-06-24 09:56:21,BUY,2710.0
0,2017-06-24 09:58:32,CLOSE,2707.55
0,2017-06-24 10:01:46,BUY,2700.0
0,2017-06-24 10:14:48,CLOSE,2685.1
0,2017-06-24 10:14:51,SELL,2686.57
0,2017-06-24 10:19:06,CLOSE,2689.11
0,2017-06-24 10:23:17,SELL,2692.49
0,2017-06-24 10:29:45,CLOSE,2691.5
0,2017-06-24 10:31:33,BUY,2689.75
0,2017-06-24 10:36:10,CLOSE,2663.82
0,2017-06-24 10:37:39,SELL,2663.17
0,2017-06-24 10:41:39,CLOSE,2670.5
0,2017-06-24 10:43:17,BUY,2666.94
0,2017-06-24 10:45:01,CLOSE,2666.65
0,2017-06-24 10:45:32,SELL,2667.08
0,2017-06-24 10:49:41,CLOSE,2663.21
0,2017-06-24 10:50:01,BUY,2660.24
0,2017-06-24 11:01:16,CLOSE,2630.47
0,2017-06-24 11:01:17,SELL,2631.38
0,2017-06-24 11:08:25,CLOSE,2655.01
0,2017-06-24 11:08:28,BUY,2654.6
0,2017-06-24 11:13:10,CLOSE,2655.01
0,2017-06-24 11:14:43,SELL,2656.62
0,2017-06-24 11:19:55,CLOSE,2661.34
0,2017-06-24 11:19:58,BUY,2660.0
0,2017-06-24 11:21:10,CLOSE,2661.52
0,2017-06-24 11:25:18,BUY,2655.21
0,2017-06-24 11:27:42,CLOSE,2653.31
0,2017-06-24 11:33:11,SELL,2650.17
0,2017-06-24 11:36:55,CLOSE,2659.06
0,2017-06-24 11:38:05,BUY,2656.56
0,2017-06-24 11:42:19,CLOSE,2654.47
0,2017-06-24 11:47:05,BUY,2647.52
0,2017-06-24 12:00:07,CLOSE,2628.0
0,2017-06-24 12:02:21,SELL,2632.26
0,2017-06-24 12:15:34,CLOSE,2639.45
0,2017-06-24 12:20:47,SELL,2640.93
0,2017-06-24 12:24:25,CLOSE,2640.47
0,2017-06-24 12:26:26,SELL,2645.0
0,2017-06-24 13:03:53,CLOSE,2657.14
0,2017-06-24 13:04:34,BUY,2657.16
0,2017-06-24 13:34:33,CLOSE,2640.58
0,2017-06-24 13:34:47,SELL,2640.59
0,2017-06-24 13:40:02,CLOSE,2644.24
0,2017-06-24 13:40:16,BUY,2644.49
0,2017-06-24 14:03:30,CLOSE,2631.32
0,2017-06-24 14:03:34,SELL,2631.25
0,2017-06-24 14:14:00,CLOSE,2627.99
0,2017-06-24 14:14:20,BUY,2630.84
0,2017-06-24 14:15:28,CLOSE,2630.81
0,2017-06-24 14:17:19,BUY,2627.07
